Date,Open,High,Low,Close,Adj Close,Volume
2016-05-09,62.919998,63.730000,62.790001,63.239178,63.330002,2234700
2016-05-10,64.000000,65.639999,63.959999,65.525894,65.620003,1758200
2016-05-11,65.099998,65.500000,63.779999,63.728474,63.820000,2528900
2016-05-12,64.559998,64.680000,62.730000,63.718487,63.810001,2728400
2016-05-13,63.520000,64.089996,61.810001,62.030907,62.119999,2421600
2016-05-16,62.330002,64.500000,62.279999,63.868271,63.959999,2321600
2016-05-17,63.700001,63.980000,61.619999,62.130768,62.220001,2627400
2016-05-18,61.810001,63.490002,61.090000,62.210651,62.299999,3025300
2016-05-19,61.470001,61.900002,60.299999,61.551598,61.639999,3186300
2016-05-20,62.290001,63.299999,62.189999,62.669991,62.759998,1946900
2016-05-23,62.759998,63.070000,62.279999,62.360439,62.450001,1497400
2016-05-24,63.380001,65.260002,63.340000,64.826889,64.919998,2561000
2016-05-25,65.660004,66.690002,65.610001,66.125031,66.220001,2069800
2016-05-26,66.419998,66.650002,65.959999,66.194931,66.290001,1124100
2016-05-27,66.470001,67.120003,66.430000,67.003769,67.099998,1063300
2016-05-31,67.470001,67.580002,66.129997,66.684227,66.779999,1625400
2016-06-01,66.059998,67.360001,65.849998,67.053703,67.150002,1188700
2016-06-02,66.709999,67.800003,66.169998,67.702774,67.800003,1113000
2016-06-03,67.120003,67.559998,65.790001,67.113609,67.209999,2651900
2016-06-06,67.580002,68.570000,67.400002,68.102188,68.199997,1607900
2016-06-07,68.360001,69.129997,68.339996,68.351830,68.449997,1259500
2016-06-08,68.639999,69.309998,68.519997,69.030853,69.129997,1145800
2016-06-09,68.320000,69.029999,68.029999,68.771233,68.870003,1445200
2016-06-10,67.250000,67.669998,66.309998,66.794067,66.889999,2670500
2016-06-13,66.180000,67.190002,65.269997,65.306213,65.400002,2374400
2016-06-14,64.959999,65.620003,63.919998,64.946724,65.040001,3546800
2016-06-15,65.410004,66.070000,64.480003,64.597229,64.690002,3300400
2016-06-16,63.680000,65.449997,62.650002,65.186378,65.279999,3113800
2016-06-17,65.190002,65.190002,63.810001,64.447441,64.540001,2812900
2016-06-20,66.699997,67.419998,65.680000,65.685661,65.779999,2455500
2016-06-21,66.199997,66.779999,65.709999,66.234879,66.330002,1408300
2016-06-22,66.239998,67.230003,65.760002,65.867630,65.879997,1836100
2016-06-23,67.459999,68.500000,67.019997,68.477142,68.489998,2366200
2016-06-24,61.410000,64.680000,60.630001,61.038536,61.049999,5957400
2016-06-27,59.630001,59.630001,57.000000,57.739159,57.750000,4267100
2016-06-28,59.490002,60.930000,59.139999,60.868572,60.880001,4038800
2016-06-29,62.380001,64.260002,62.299999,64.057968,64.070000,3750500
2016-06-30,64.500000,66.699997,63.919998,66.547501,66.559998,4361300
2016-07-01,66.519997,67.610001,66.510002,67.017410,67.029999,2670500
2016-07-05,66.129997,66.239998,64.949997,65.657669,65.669998,2615000
2016-07-06,65.050003,66.930000,64.330002,66.757462,66.769997,3090200
2016-07-07,67.010002,67.730003,65.820000,66.617485,66.629997,3045500
2016-07-08,68.110001,69.900002,67.870003,69.566940,69.580002,3086400
2016-07-11,70.180000,71.019997,69.930000,70.316795,70.330002,2632000
2016-07-12,71.489998,72.239998,71.209999,71.856506,71.870003,2276000
2016-07-13,72.389999,72.410004,71.290001,71.866501,71.879997,2139700
2016-07-14,73.349998,73.610001,72.589996,72.976295,72.989998,2739800
2016-07-15,73.699997,73.739998,72.239998,72.756332,72.769997,2060400
2016-07-18,72.930000,73.540001,72.610001,73.346230,73.360001,1270100
2016-07-19,72.820000,73.160004,72.559998,73.086273,73.099998,1933100
2016-07-20,73.680000,74.300003,73.160004,74.026100,74.040001,1402200
2016-07-21,73.860001,74.150002,72.650002,73.166260,73.180000,1919700
2016-07-22,73.339996,74.209999,73.010002,74.156075,74.169998,1629900
2016-07-25,73.919998,73.959999,72.849998,73.596184,73.610001,2013000
2016-07-26,73.449997,74.070000,72.660004,73.626175,73.639999,1766000
2016-07-27,74.120003,74.169998,72.510002,73.446205,73.459999,2187300
2016-07-28,73.180000,74.000000,72.639999,73.686157,73.699997,1757000
2016-07-29,73.389999,74.430000,73.019997,73.956116,73.970001,1851400
2016-08-01,74.080002,74.540001,73.269997,73.776146,73.790001,2075000
2016-08-02,73.489998,73.699997,71.389999,72.356415,72.370003,3468800
2016-08-03,72.260002,73.080002,71.959999,73.006287,73.019997,2366800
2016-08-04,73.150002,73.610001,72.660004,73.266243,73.279999,1316900
2016-08-05,74.059998,75.080002,73.910004,75.055908,75.070000,1731800
2016-08-08,75.300003,75.400002,74.589996,74.905930,74.919998,1147400
2016-08-09,75.010002,75.620003,74.629997,74.985916,75.000000,1541000
2016-08-10,75.160004,75.239998,74.040001,74.446022,74.459999,1466800
2016-08-11,75.120003,75.800003,74.779999,75.515816,75.529999,1712700
2016-08-12,75.089996,75.559998,74.820000,75.295860,75.309998,1447100
2016-08-15,75.730003,76.360001,75.720001,75.995728,76.010002,1566200
2016-08-16,75.400002,75.489998,74.760002,74.745964,74.760002,1641600
2016-08-17,74.790001,75.330002,73.790001,75.145889,75.160004,2660500
2016-08-18,75.160004,75.730003,75.010002,75.675789,75.690002,1399500
2016-08-19,75.089996,75.559998,74.510002,75.325851,75.339996,1459800
2016-08-22,75.059998,75.589996,74.599998,75.305855,75.320000,1655800
2016-08-23,76.059998,76.430000,75.699997,75.735779,75.750000,1840400
2016-08-24,75.580002,75.709999,74.099998,74.665977,74.680000,2695100
2016-08-25,74.129997,74.940002,73.940002,74.356041,74.370003,2627200
2016-08-26,74.660004,75.879997,72.959999,74.006096,74.019997,3683700
2016-08-29,74.160004,75.410004,74.139999,75.065903,75.080002,1307200
2016-08-30,74.989998,75.339996,74.070000,74.665977,74.680000,2241700
2016-08-31,74.330002,74.449997,73.160004,74.036102,74.050003,2687800
2016-09-01,74.110001,74.430000,72.690002,74.096085,74.110001,2218900
2016-09-02,75.059998,75.599998,74.400002,75.045906,75.059998,2509900
2016-09-06,75.400002,75.809998,74.559998,75.765770,75.779999,2661800
2016-09-07,75.559998,75.949997,75.000000,75.745781,75.760002,2455700
2016-09-08,75.330002,75.650002,74.839996,75.175888,75.190002,2002300
2016-09-09,73.699997,73.699997,69.769997,69.816895,69.830002,5210100
2016-09-12,68.889999,73.250000,68.800003,72.726341,72.739998,4400100
2016-09-13,71.260002,71.550003,68.900002,69.576927,69.589996,4921900
2016-09-14,69.650002,71.050003,68.910004,69.476952,69.489998,3429800
2016-09-15,69.339996,72.050003,69.139999,71.586555,71.599998,2984600
2016-09-16,70.889999,71.099998,69.970001,70.776711,70.790001,2673600
2016-09-19,71.529999,72.290001,70.449997,70.756706,70.769997,2034900
2016-09-20,71.820000,71.989998,70.800003,70.846695,70.860001,1708200
2016-09-21,71.599998,73.389999,70.830002,73.199997,73.199997,3517800
2016-09-22,74.370003,74.910004,74.089996,74.519997,74.519997,3102100
2016-09-23,74.080002,74.250000,73.230003,73.360001,73.360001,1479100
2016-09-26,72.339996,72.550003,71.320000,71.550003,71.550003,2916100
2016-09-27,71.360001,72.980003,70.900002,72.900002,72.900002,1774700
2016-09-28,73.120003,74.120003,72.000000,73.949997,73.949997,1819000
2016-09-29,73.699997,74.169998,71.300003,71.949997,71.949997,3124500
2016-09-30,72.930000,74.360001,72.610001,73.639999,73.639999,2102500
2016-10-03,73.019997,73.269997,72.269997,72.940002,72.940002,2317900
2016-10-04,73.190002,73.400002,71.209999,71.930000,71.930000,3087900
2016-10-05,72.580002,73.320000,72.540001,72.879997,72.879997,2264300
2016-10-06,72.559998,73.220001,71.919998,73.000000,73.000000,1424000
2016-10-07,73.290001,73.500000,71.349998,72.209999,72.209999,2930500
2016-10-10,73.320000,73.879997,73.160004,73.300003,73.300003,1604200
2016-10-11,72.809998,72.910004,69.709999,70.629997,70.629997,4520700
2016-10-12,70.730003,71.449997,70.139999,70.889999,70.889999,2469600
2016-10-13,69.320000,70.720001,68.339996,70.169998,70.169998,3034900
2016-10-14,71.330002,71.790001,70.160004,70.239998,70.239998,3427700
2016-10-17,70.209999,70.500000,69.290001,69.559998,69.559998,2247700
2016-10-18,71.320000,71.349998,70.360001,70.750000,70.750000,1734200
2016-10-19,71.059998,71.699997,70.680000,71.339996,71.339996,1547000
2016-10-20,70.940002,71.589996,70.180000,70.949997,70.949997,2285100
2016-10-21,70.029999,71.139999,69.849998,70.989998,70.989998,1699300
2016-10-24,72.000000,72.360001,71.550003,71.889999,71.889999,1717300
2016-10-25,71.750000,72.019997,71.029999,71.279999,71.279999,2385100
2016-10-26,70.279999,71.440002,69.980003,70.830002,70.830002,2135100
2016-10-27,71.620003,71.629997,70.129997,70.230003,70.230003,2313600
2016-10-28,70.139999,70.949997,68.790001,69.550003,69.550003,3703300
2016-10-31,69.940002,70.199997,69.389999,69.500000,69.500000,1599700
2016-11-01,69.930000,69.989998,66.690002,68.099998,68.099998,3205300
2016-11-02,67.699997,68.129997,66.330002,66.800003,66.800003,2444700
2016-11-03,67.059998,67.279999,65.599998,65.910004,65.910004,2373200
2016-11-04,66.000000,66.940002,65.510002,65.599998,65.599998,2731200
2016-11-07,68.430000,70.040001,68.269997,69.919998,69.919998,2887800
2016-11-08,69.540001,71.599998,69.250000,70.870003,70.870003,2847700
2016-11-09,69.129997,73.900002,69.099998,73.279999,73.279999,5986100
2016-11-10,74.180000,75.150002,72.019997,73.730003,73.730003,4905400
2016-11-11,72.940002,73.510002,72.110001,73.239998,73.239998,3056300
2016-11-14,73.849998,74.089996,72.529999,73.379997,73.379997,2309600
2016-11-15,73.870003,75.089996,73.599998,75.089996,75.089996,2325000
2016-11-16,74.349998,74.949997,74.220001,74.709999,74.709999,1733300
2016-11-17,74.839996,75.889999,74.730003,75.800003,75.800003,1911100
2016-11-18,75.889999,76.099998,75.089996,75.300003,75.300003,1918900
2016-11-21,76.000000,77.040001,75.849998,76.989998,76.989998,2311400
2016-11-22,77.419998,77.680000,76.570000,77.440002,77.440002,1939900
2016-11-23,76.820000,77.639999,76.580002,77.580002,77.580002,1672600
2016-11-25,78.000000,78.470001,77.900002,78.470001,78.470001,701600
2016-11-28,78.050003,78.389999,77.199997,77.360001,77.360001,1695000
2016-11-29,77.379997,78.330002,76.989998,77.800003,77.800003,1434900
2016-11-30,78.550003,78.750000,77.129997,77.180000,77.180000,2224000
2016-12-01,77.540001,77.559998,75.900002,76.290001,76.290001,2133800
2016-12-02,76.440002,77.040001,76.019997,76.430000,76.430000,1513200
2016-12-05,77.449997,78.239998,77.230003,77.720001,77.720001,2044700
2016-12-06,78.059998,78.599998,77.470001,78.580002,78.580002,1804400
2016-12-07,78.379997,81.709999,78.209999,81.580002,81.580002,3096200
2016-12-08,81.589996,82.830002,81.269997,82.199997,82.199997,2029300
2016-12-09,82.540001,83.709999,82.480003,83.669998,83.669998,2169800
2016-12-12,83.620003,84.220001,82.900002,83.440002,83.440002,1883800
2016-12-13,84.269997,85.730003,84.250000,85.029999,85.029999,2477300
2016-12-14,84.690002,85.650002,82.410004,83.089996,83.089996,3531400
2016-12-15,83.320000,85.099998,83.129997,83.940002,83.940002,2455000
2016-12-16,84.620003,84.639999,83.110001,83.580002,83.580002,2370000
2016-12-19,83.800003,84.589996,83.559998,84.040001,84.040001,1655900
2016-12-20,84.720001,85.209999,84.449997,84.930000,84.930000,1924100
2016-12-21,84.860001,85.059998,84.300003,84.300003,84.300003,1191500
2016-12-22,84.089996,84.239998,83.349998,83.900002,83.900002,1665300
2016-12-23,83.839996,84.190002,83.660004,84.150002,84.150002,1039000
2016-12-27,84.540001,85.300003,84.529999,84.790001,84.790001,1038200
2016-12-28,85.080002,85.139999,82.559998,82.769997,82.769997,1841800
2016-12-29,82.800003,83.220001,82.080002,82.629997,82.629997,1530700
2016-12-30,83.050003,83.150002,80.860001,81.779999,81.779999,2968500
2017-01-03,83.379997,84.209999,82.099998,83.550003,83.550003,2399100
2017-01-04,83.949997,85.220001,83.949997,85.040001,85.040001,2093700
2017-01-05,84.690002,85.040001,83.809998,84.779999,84.779999,2154900
2017-01-06,84.989998,86.339996,84.269997,85.739998,85.739998,1961700
2017-01-09,85.370003,85.570000,84.830002,84.930000,84.930000,1891900
2017-01-10,84.919998,85.970001,84.360001,84.790001,84.790001,1569000
2017-01-11,84.690002,85.510002,83.870003,85.480003,85.480003,3242100
2017-01-12,84.879997,85.160004,83.139999,84.919998,84.919998,2953100
2017-01-13,85.150002,85.879997,85.080002,85.449997,85.449997,1324300
2017-01-17,84.610001,85.180000,84.089996,84.660004,84.660004,1864500
2017-01-18,84.900002,85.160004,84.199997,85.099998,85.099998,1343700
2017-01-19,85.199997,85.419998,83.620003,84.209999,84.209999,2046200
2017-01-20,85.070000,85.730003,84.339996,85.080002,85.080002,2383300
2017-01-23,84.629997,85.139999,83.440002,84.419998,84.419998,2018500
2017-01-24,84.690002,86.580002,84.550003,86.029999,86.029999,1717900
2017-01-25,87.279999,88.260002,87.029999,88.120003,88.120003,2463800
2017-01-26,88.059998,88.430000,87.620003,87.919998,87.919998,1789400
2017-01-27,88.089996,88.260002,87.320000,87.610001,87.610001,1397500
2017-01-30,86.610001,86.660004,84.610001,86.029999,86.029999,2323000
2017-01-31,85.239998,85.980003,84.519997,85.980003,85.980003,1824700
2017-02-01,86.699997,87.070000,85.220001,86.029999,86.029999,1898700
2017-02-02,85.529999,86.500000,85.080002,86.150002,86.150002,1454200
2017-02-03,87.300003,88.120003,86.919998,87.879997,87.879997,2611100
2017-02-06,87.370003,87.860001,86.980003,87.510002,87.510002,1322200
2017-02-07,87.970001,88.230003,87.160004,87.449997,87.449997,1825400
2017-02-08,87.050003,87.919998,86.690002,87.800003,87.800003,1296000
2017-02-09,88.129997,89.709999,88.070000,89.300003,89.300003,1763200
2017-02-10,89.809998,90.660004,89.660004,90.349998,90.349998,1326200
2017-02-13,91.019997,92.180000,91.000000,91.730003,91.730003,1352300
2017-02-14,91.580002,92.940002,91.110001,92.910004,92.910004,1603700
2017-02-15,92.589996,94.610001,92.550003,94.300003,94.300003,1722300
2017-02-16,94.389999,94.629997,93.089996,94.120003,94.120003,1814700
2017-02-17,93.169998,94.510002,93.169998,94.489998,94.489998,1238400
2017-02-21,95.080002,96.449997,95.059998,96.120003,96.120003,1757200
2017-02-22,95.669998,96.279999,95.430000,95.949997,95.949997,1701700
2017-02-23,96.730003,96.730003,95.089996,96.190002,96.190002,1646300
2017-02-24,94.919998,96.550003,94.889999,96.510002,96.510002,1302400
2017-02-27,96.410004,97.169998,96.029999,96.940002,96.940002,1468700
2017-02-28,96.400002,96.739998,95.599998,96.220001,96.220001,1298400
2017-03-01,98.489998,100.820000,98.470001,100.099998,100.099998,1879600
2017-03-02,99.910004,99.930000,98.220001,98.400002,98.400002,1644500
2017-03-03,98.180000,98.680000,97.620003,98.489998,98.489998,1413900
2017-03-06,97.230003,98.059998,96.699997,97.629997,97.629997,1373800
2017-03-07,97.120003,97.629997,96.400002,96.760002,96.760002,1256800
2017-03-08,97.089996,97.430000,95.940002,96.129997,96.129997,1418100
2017-03-09,96.260002,96.930000,95.129997,96.470001,96.470001,1490700
2017-03-10,97.849998,97.900002,96.160004,97.419998,97.419998,1734100
2017-03-13,97.400002,97.660004,96.919998,97.570000,97.570000,899500
2017-03-14,96.839996,96.919998,95.620003,96.570000,96.570000,1799600
2017-03-15,97.290001,99.550003,96.949997,98.860001,98.860001,1590000
2017-03-16,99.160004,99.279999,97.930000,98.470001,98.470001,1515600
2017-03-17,98.800003,99.010002,97.820000,97.820000,97.820000,1151600
2017-03-20,97.820000,98.230003,96.959999,97.540001,97.540001,1067500
2017-03-21,98.379997,98.550003,93.599998,93.830002,93.830002,3087500
2017-03-22,93.779999,94.800003,92.919998,94.400002,94.400002,1690400
2017-03-23,94.050003,95.660004,93.580002,94.080002,94.080002,1562600
2017-03-24,94.500000,95.320000,92.820000,93.889999,93.889999,1766500
2017-03-27,91.480003,93.940002,91.150002,93.550003,93.550003,1657800
2017-03-28,93.180000,96.220001,93.000000,95.500000,95.500000,1715900
2017-03-29,95.190002,96.180000,94.879997,95.940002,95.940002,1228600
2017-03-30,95.820000,97.059998,95.529999,96.690002,96.690002,1313300
2017-03-31,96.250000,97.019997,96.010002,96.010002,96.010002,1302300
2017-04-03,96.169998,96.449997,93.839996,95.639999,95.639999,2027300
2017-04-04,95.150002,95.860001,94.639999,95.800003,95.800003,1130400
2017-04-05,96.680000,98.050003,94.599998,94.830002,94.830002,2734800
2017-04-06,95.120003,96.349998,94.470001,95.610001,95.610001,1270000
2017-04-07,95.349998,96.320000,94.669998,95.330002,95.330002,1358500
2017-04-10,95.540001,96.620003,94.800003,95.480003,95.480003,1661200
2017-04-11,94.949997,95.300003,93.070000,95.139999,95.139999,2042600
2017-04-12,94.769997,95.000000,93.559998,93.940002,93.940002,1391900
2017-04-13,93.430000,94.430000,92.099998,92.150002,92.150002,2036400
2017-04-17,92.760002,94.480003,92.489998,94.480003,94.480003,1130700
2017-04-18,93.480003,94.320000,92.680000,93.580002,93.580002,1462300
2017-04-19,94.440002,94.919998,92.790001,93.099998,93.099998,1483400
2017-04-20,93.919998,95.949997,93.500000,95.269997,95.269997,1946700
2017-04-21,95.199997,95.290001,93.870003,94.470001,94.470001,1480000
2017-04-24,97.570000,97.820000,96.860001,97.470001,97.470001,1884800
2017-04-25,98.410004,99.709999,98.300003,99.180000,99.180000,1919200
2017-04-26,99.160004,100.419998,98.959999,99.040001,99.040001,1698100
2017-04-27,99.519997,99.680000,98.480003,99.279999,99.279999,1313000
2017-04-28,99.610001,99.650002,98.410004,98.669998,98.669998,1208800
2017-05-01,99.269997,99.919998,98.739998,99.290001,99.290001,1287500
2017-05-02,99.559998,99.680000,98.860001,99.459999,99.459999,1353700
2017-05-03,98.839996,99.349998,98.089996,99.139999,99.139999,1674400
2017-05-04,99.480003,99.580002,98.180000,99.330002,99.330002,1702200
2017-05-05,99.870003,100.580002,99.290001,100.580002,100.580002,1691800
2017-05-08,100.570000,100.800003,99.879997,100.519997,100.519997,1203800
2017-05-09,100.839996,101.120003,99.699997,100.250000,100.250000,1338000
2017-05-10,100.080002,100.709999,99.809998,100.709999,100.709999,992700
2017-05-11,100.040001,100.309998,98.519997,100.160004,100.160004,1786800
2017-05-12,99.720001,99.849998,99.209999,99.660004,99.660004,1090000
2017-05-15,100.150002,101.360001,100.150002,101.139999,101.139999,1600400
2017-05-16,101.639999,101.660004,100.360001,100.919998,100.919998,1397500
2017-05-17,98.410004,99.070000,95.440002,95.610001,95.610001,3385200
2017-05-18,95.360001,97.809998,95.059998,96.599998,96.599998,2103200
2017-05-19,97.370003,99.459999,97.279999,98.480003,98.480003,1854400
2017-05-22,99.199997,100.250000,99.150002,100.059998,100.059998,1089200
2017-05-23,100.550003,100.919998,100.019997,100.690002,100.690002,1083100
2017-05-24,101.019997,101.500000,100.510002,101.260002,101.260002,1329400
2017-05-25,101.989998,103.209999,101.779999,102.690002,102.690002,1611200
2017-05-26,102.470001,102.959999,102.410004,102.739998,102.739998,811800
2017-05-30,102.260002,102.800003,102.019997,102.489998,102.489998,867400
2017-05-31,102.870003,102.930000,101.320000,102.320000,102.320000,1589100
2017-06-01,102.930000,104.750000,102.589996,104.709999,104.709999,1294200
2017-06-02,104.839996,106.040001,104.410004,105.720001,105.720001,1292200
2017-06-05,105.559998,105.959999,105.279999,105.580002,105.580002,959800
2017-06-06,104.699997,105.519997,104.440002,104.629997,104.629997,1150700
2017-06-07,105.070000,105.419998,104.050003,105.099998,105.099998,1191200
2017-06-08,105.199997,105.959999,104.459999,105.230003,105.230003,1610400
2017-06-09,105.680000,106.839996,102.889999,104.790001,104.790001,2723900
2017-06-12,104.349998,104.769997,103.449997,104.650002,104.650002,1989800
2017-06-13,105.489998,106.279999,104.980003,106.160004,106.160004,1310100
2017-06-14,106.610001,106.610001,104.500000,105.790001,105.790001,2215500
2017-06-15,103.769997,105.330002,103.300003,105.120003,105.120003,1512500
2017-06-16,105.389999,105.389999,103.889999,105.120003,105.120003,1251300
2017-06-19,106.430000,107.900002,106.290001,107.779999,107.779999,1413700
2017-06-20,107.250000,107.290001,105.620003,105.720001,105.720001,1475700
2017-06-21,106.099998,106.330002,104.860001,105.500000,105.500000,1531800
2017-06-22,105.529999,106.260002,105.129997,105.379997,105.379997,1152400
2017-06-23,105.540001,106.230003,104.889999,105.830002,105.830002,951000
2017-06-26,106.730003,107.349998,105.620003,105.919998,105.919998,1266100
2017-06-27,105.550003,106.019997,103.370003,103.459999,103.459999,1838300
2017-06-28,104.860001,106.389999,104.500000,106.059998,106.059998,1292500
2017-06-29,106.320000,106.379997,101.489998,103.379997,103.379997,3175900
2017-06-30,104.489998,105.019997,103.580002,103.870003,103.870003,1662200
2017-07-03,105.269997,105.879997,104.379997,104.379997,104.379997,1254000
2017-07-05,104.889999,105.370003,103.690002,105.059998,105.059998,1200900
2017-07-06,103.930000,104.099998,101.910004,102.260002,102.260002,1780500
2017-07-07,103.029999,104.360001,102.769997,104.139999,104.139999,1246200
2017-07-10,103.959999,105.019997,103.709999,104.430000,104.430000,789500
2017-07-11,104.190002,104.690002,102.480003,104.190002,104.190002,1168500
2017-07-12,105.629997,106.769997,105.620003,106.540001,106.540001,1308400
2017-07-13,106.570000,107.220001,106.209999,107.040001,107.040001,1125000
